Wavelength (nm),POM,POM.01,POM.02,POM.03,POM.04,POM.05,POM.06,POM.07,POM.08,POM.09,POM.10,POM.11,POM.12,POM.13,POM.14,POM.15,PETG,PETG.01,PETG.02,PETG.03,PETG.04,PETG.05,PETG.06,PETG.07,PETG.08,PETG.09,PETG.10,PETG.11,PETG.12,PETG.13,PETG.14,PETG.15,PETG.16,PETG.17,PETG.18,PETG.19,PETG.20,PETG.21,PETG.22,PETG.23,PETG.24,PETG.25,PET,PET.01,PET.02,PET.03,PET.04,PET.05,PET.06,PET.07,PET.08,PET.09,PMMA,PMMA.01,PMMA.02,PMMA.03,PMMA.04,PMMA.05,PMMA.06,PMMA.07,PMMA.08,PMMA.09,PMMA.10,PMMA.11,PMMA.12,PMMA.13,PMMA.14,PMMA.15,PMMA.16,PMMA.17,PMMA.18,PMMA.19,PMMA.20,PMMA.21,PMMA.22,PMMA.23,PMMA.24,PMMA.25,PMMA.26,PMMA.27,PVC,PVC.01,PVC.02,PVC.03,PVC.04,PVC.05,PVC.06,PVC.07,PVC.08,PVC.09,PVC.10,PVC.11,PVC.12,PVC.13,PVC.14,PVC.15,PVC.16,PVC.17,PVC.18,PVC.19,PVC.20,PVC.21,PVC.22,PVC.23,PVC.24,PVC.25,PVC.26,HDPE,HDPE.01,HDPE.02,HDPE.03,HDPE.04,HDPE.05,HDPE.06,HDPE.07,HDPE.08,HDPE.09,HDPE.10,HDPE.11,HDPE.12,HDPE.13,HDPE.14,HDPE.15,HDPE.16,HDPE.17,HDPE.18,HDPE.19,HDPE.20,HDPE.21,HDPE.22,HDPE.23,LDPE,LDPE.01,LDPE.02,LDPE.03,LDPE.04,LDPE.05,PP,PP.01,PP.02,PP.03,PP.04,PP.05,PP.06,PP.07,PP.08,PP.09,PP.10,PP.11,PP.12,PP.13,PP.14,PP.15,PP.16,PP.17,PP.18,PP.19,PP.20,PP.21,PP.22,PP.23,PP.24,PP.25,PP.26,PP.27,PP.28,PP.29,PP.30,PP.31,PP.32,PP.33,PP.34,PA66,PA66.01,PA66.02,PA66.03,PA66.04,PA66.05,PA6,PA6.01,PA6.02,PA6.03,PA6.04,PA6.05,PA6.06,PA6.07,PA6.08,PA6.09,PA6.10,PA6.11,PA6.12,PA6.13,PA6.14,PA6.15,PA6.16,PA66.06,PA66.07,PA66.08,PA66.09,PA66.10,PS,PS.01,PS.02,PS.03,PS.04,PS.05,PS.06,PS.07,PS.08,PS.09,PS.10,PS.11,PS.12,PS.13,PS.14,PS.15,PS.16,PS.17,PS.18,PS.19,PS.20,PET.10,PET.11,PET.12,PET.13,PET.14,PET.15,PET.16,PET.17,PET.18,PET.19,PET.20,PET.21,PET.22,PET.23,PET.24,PET.25,PET.26,PET.27,PET.28,PET.29,PET.30,PET.31,PET.32,PET.33,PET.34,PET.35,PET.36,PLA,PLA.01,PLA.02,PLA.03,PLA.04,PLA.05,PLA.06,PLA.07,PLA.08,PLA.09,PLA.10,PLA.11,PLA.12,PLA.13,PLA.14,PLA.15,PLA.16,PLA.17,PLA.18,PLA.19,PLA.20,PLA.21,TPU,TPU.01,TPU.02,TPU.03,TPU.04,TPU.05,TPU.06,TPU.07,TPU.08,TPU.09,TPU.10,TPU.11,TPU.12,TPU.13,TPU.14,ABS,ABS.01,ABS.02,ABS.03,ABS.04,ABS.05,ABS.06,ABS.07,ABS.08,ABS.09,ABS.10,ABS.11,ABS.12,ABS.13,ABS.14,ABS.15,PC,PC.01,PC.02,PC.03,PC.04,PC.05,PC.06,PC.07,PC.08,PC.09,PC.10,PC.11,PC.12,PC.13,PC.14,PC.15,PC.16,PC.17,PC.18,PC.19,PC.20,PC.21,PC.22,PC.23,PC.24,PC.25,PC.26,PC.27,PC.28,PC.29,PC.30,PC.31,PC.32
1672.8346456692914,15176,17040,15486,15018,14915,15293,15044,15155,15354,15058,15613,15206,15196,14919,14871,16230,3343,3362,3311,3342,3332,1474,1530,1756,1308,1237,3303,3324,3341,3309,3316,1501,1280,1555,1183,1183,3336,3346,3283,3309,3285,3275,3896,4879,4834,4292,4976,2604,4624,4379,4716,4823,11880,13666,9787,11250,10324,6716,5567,7061,4483,5953,6495,6368,7327,8154,8999,8030,12495,9531,10271,11289,13704,21074,12693,12098,11185,12694,11991,15952,47249,49742,50735,50564,49980,60473,60757,61381,59117,59762,56710,57161,55580,56893,55981,56571,55542,53240,56691,52749,56029,57167,56756,56824,58134,57094,38425,56173,57299,56425,56790,57097,56957,56614,54868,56343,56532,59064,60009,58862,60365,59863,61293,61616,58096,61277,61754,56874,61591,57762,57579,61044,61194,60996,60941,60987,60953,61107,62281,61309,62403,59599,62372,59565,58237,57619,58463,57486,57310,58853,58527,50283,49834,49976,49402,49267,49713,49548,58591,58693,57988,58349,58675,58599,53949,53944,54133,54142,54179,53936,54310,54706,63603,62841,63431,63714,63804,63620,64617,64624,65182,64418,64542,64618,64455,63735,64844,64460,64057,64276,64449,64029,64601,64523,64044,63923,64081,62194,62356,62863,15274,15976,16032,15979,15937,15932,28576,22084,26045,29211,24492,8345,8301,8053,8018,8463,6737,7270,7063,7079,7236,3980,4516,47773,3733,3354,4919,4983,4883,4932,4499,4738,4527,4611,4780,4767,4754,50452,53332,52387,56534,54001,0,0,33,0,0,0,57769,58926,57492,57519,57763,19230,21437,19205,19818,25105,18801,20272,17684,13423,20554,18177,28889,27577,29169,27143,29339,28816,22738,25692,23452,25679,22198,24856,23651,25553,24807,25825,24546,22440,24790,22487,22722,12290,13832,14080,17028,15148,14948,13958,15134,10330,9603,11162,9867,9468,11645,9573,10491,308,304,306,315,323,324,297,300,316,306,306,299,314,308,318,314,314,312,309,295,309,325,308,313,325,325,318,308,323,315,323,309,324
1675.984251968504,11225,12119,11368,10969,10825,11163,10990,11112,11328,10977,11566,11099,11325,10948,10875,12042,6370,6394,6325,6357,6363,2845,2945,3324,2620,2480,6305,6350,6385,6305,6310,2823,2538,2956,2467,2436,6348,6377,6279,6321,6286,6263,7627,9355,9274,8371,9504,6015,8981,8621,9090,9268,8667,10033,6531,7582,6752,4139,3270,4431,2512,3552,3432,3341,4422,5088,5544,4724,8609,6285,7000,7571,9560,19795,8955,8342,7588,8709,8191,14084,45503,47903,48890,48675,48112,59877,60124,60988,58563,59410,54562,54816,53180,54608,53721,54455,52960,50414,54215,50124,53459,54893,54478,54451,55898,54789,36234,54656,55814,54848,55170,55350,55351,55043,53202,54761,54792,58991,59673,58173,59740,59483,61175,60835,56923,60510,60982,55713,60800,56538,56357,60118,60134,60010,59982,59959,59944,60984,61814,60821,61807,59151,61885,58989,56324,55770,56566,55784,55346,56877,56584,48201,47772,47903,47361,47222,47634,47448,56787,56806,56244,56656,56981,56797,51396,51360,51494,51521,51603,51330,51783,52086,62236,61435,62156,62544,62711,62448,63695,63795,64465,63459,63596,63791,63663,62688,64113,63576,63109,63166,63592,62845,63557,63666,62958,62836,63122,60816,60902,61834,8925,9563,9607,9558,9525,9537,24279,16395,21890,24914,18625,6023,5986,5750,5723,6087,4748,5167,4978,5061,5138,7990,8726,47366,7809,7023,9570,9666,9480,9588,8670,9103,8781,8880,9161,9097,9132,49902,52893,52173,55966,53667,448,689,782,782,650,551,57290,58251,56611,57187,57207,14955,16977,14873,15532,20544,14558,15741,13389,9259,16021,13807,24337,22819,24023,25912,24429,23654,20385,23181,21091,23149,19824,22344,21232,22969,22195,23248,22019,20065,22280,20052,20294,9541,10577,10988,13461,11921,11625,10803,11691,7297,6793,8002,6887,6728,8258,6781,7424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679.1338582677165,7868,7948,7894,7537,7373,7676,7555,7698,7918,7544,8152,7622,8033,7600,7495,8500,9815,9842,9762,9785,9819,4366,4508,5077,4111,3891,9723,9798,9857,9714,9714,4261,3955,4495,3969,3877,9773,9827,9697,9752,9711,9672,12035,14576,14450,13179,14773,10351,14103,13652,14210,14462,6005,7002,4183,4585,3889,2176,1594,2398,1119,1759,1354,1298,2267,2751,2916,2282,5404,3702,4336,4525,6057,18545,5864,5234,4665,5412,5062,12346,43647,45941,46938,46657,46141,59272,59681,60578,58146,59157,51957,51975,50284,51856,50986,51811,49914,47199,51207,47056,50385,52209,51828,51708,53297,52128,33995,53182,54409,53322,53557,53645,53736,53540,51699,53217,53155,58955,59311,57720,59156,59038,61036,60235,55883,59943,60408,54732,60192,55468,55346,59204,59004,59021,59051,58906,58932,60871,61260,60359,61250,58838,61274,58452,53631,53128,53835,53236,52640,54077,53812,45355,44964,45074,44569,44425,44814,44603,54195,54125,53740,54199,54509,54197,48006,47948,48025,48051,48135,47873,48402,48529,60595,59894,60697,61178,61410,61071,62372,62626,63295,62150,62284,62616,62629,61421,63084,62419,61945,61644,62409,61332,62093,62479,61578,61550,61974,59411,59364,60808,4029,4508,4539,4500,4478,4497,20163,11130,18067,20842,13130,3923,3895,3686,3667,3944,2979,3290,3121,3246,3266,12794,13658,47270,12793,11510,15043,15168,14876,15065,13541,14196,13776,13869,14267,14127,14243,49617,52481,52016,55527,53546,1392,1974,2092,2204,1949,1738,56832,57628,55848,56905,56714,11606,13450,11491,12149,16885,11242,12165,10053,6082,12461,10400,20707,18982,19767,24723,20477,19426,17855,20412,18530,20403,17273,19621,18607,20144,19384,20498,19317,17533,19546,17431,17702,7011,7710,8219,10350,9028,8683,7998,8565,4665,4369,5240,4340,4345,5293,4357,4758,191,194,200,178,176,175,207,194,188,200,191,200,188,191,188,225,226,234,230,246,229,215,231,224,221,213,224,242,213,223,208,240,218
1682.283464566929,5172,4656,5131,4798,4637,4915,4813,4982,5197,4837,5445,4854,5387,4940,4806,5696,13308,13334,13250,13257,13326,5867,6040,6835,5613,5317,13192,13296,13384,13168,13161,5655,5375,5999,5529,5346,13244,13323,13168,13234,13190,13134,16704,20041,19865,18254,20281,15182,19497,18986,19587,19906,3949,4648,2781,2353,1820,858,535,1004,300,603,242,217,865,1164,1155,726,2966,1831,2336,2253,3331,17347,3498,2854,2478,2910,2695,10796,41615,43792,44811,44450,44003,58745,59492,60207,57920,59044,48856,48631,46893,48617,47759,48619,46407,43630,47671,43568,46815,49086,48777,48572,50317,49081,31742,51700,53030,51801,51909,51957,52084,52055,50314,51669,51602,58963,59002,57569,58706,58597,60903,59785,54982,59533,60015,53940,59741,54556,54548,58217,57729,57952,58071,57753,57845,60803,60682,59988,60809,58726,60633,58020,50171,49686,50276,49847,49204,50473,50226,41791,41454,41535,41070,40920,41300,41061,50819,50663,50465,50964,51248,50801,43849,43786,43816,43822,43857,43660,44247,44134,58765,58287,59128,59680,59934,59542,60599,61065,61621,60450,60575,61039,61317,59919,61721,60968,60553,59688,60848,59489,60197,60918,59901,60120,60662,58048,57812,59822,987,1241,1257,1235,1224,1239,16507,6646,14820,17260,8357,2194,2174,2007,1998,2187,1560,1773,1633,1768,1756,17928,18838,47503,18192,16382,20805,20957,20545,20831,18640,19530,19031,19097,19610,19374,19596,49635,52173,51940,55272,53676,2706,3686,3793,4077,3722,3406,56456,57129,55301,56713,56360,9261,10952,9141,9753,14247,8932,9644,7748,3966,9983,8037,18164,16248,16644,23578,17675,16352,15192,17439,15820,17488,14604,16734,15827,17135,16440,17631,16488,14898,16641,14687,15004,4819,5370,5897,7842,6612,6265,5682,5926,2579,2451,3017,2354,2446,2927,2431,2641,856,859,877,823,824,824,889,855,854,877,854,873,852,856,855,957,959,983,968,1000,965,939,969,954,954,933,956,998,929,952,917,997,946
1685.4330708661419,3146,2289,3080,2761,2629,2888,2774,2970,3174,2864,3449,2806,3391,2968,2813,3645,16520,16543,16463,16449,16557,7215,7407,8454,6996,6640,16384,16515,16636,16345,16329,6892,6677,7338,7012,6716,16435,16538,16365,16438,16395,16324,21242,25285,25057,23168,25561,20079,24701,24168,24765,25140,2495,2981,2255,899,549,160,37,229,0,46,0,0,150,282,221,5,1304,651,994,782,1443,16221,1865,1223,1024,1225,1108,9474,39332,41379,42425,41980,41620,58363,59570,59919,57897,59072,45241,44803,43037,44892,44046,44887,42465,39748,43645,39702,42787,45513,45308,45031,46946,45628,29485,50105,51558,50179,50130,50200,50317,50475,48925,50019,50037,59006,58804,57726,58453,58222,60790,59377,54158,59154,59699,53270,59337,53735,53879,57019,56189,56670,56908,56372,56556,60800,60136,59748,60531,58827,60050,57729,46025,45513,45971,45701,45112,46153,45912,37626,37354,37402,36978,36820,37207,36942,46728,46499,46476,47002,47256,46682,39063,39021,39019,38996,38933,38855,39465,39080,56843,56660,57518,58104,58321,57919,58344,59075,59417,58321,58446,59023,59693,58155,59993,59201,58912,57299,58867,57311,57882,58950,57922,58598,59211,56764,56288,58882,0,0,0,0,0,0,13549,3213,12329,14379,4572,941,929,814,813,921,579,707,605,719,697,22950,23828,48031,23530,21220,26358,26534,26002,26391,23532,24655,24103,24123,24742,24396,24742,49938,52027,51953,55213,54047,4261,5649,5717,6204,5785,5386,56202,56800,55026,56622,56182,7877,9445,7776,8303,12613,7583,8146,6423,2860,8554,6668,16703,14628,14729,22473,16043,14474,12479,14360,13049,14490,11906,13773,12983,14045,13465,14733,13614,12245,13660,11919,12289,3051,3631,4099,6002,4756,4445,3932,3889,1117,1098,1410,991,1098,1262,1073,1152,1970,1973,2009,1915,1924,1923,2024,1960,1973,2008,1965,1995,1969,1970,1978,2164,2166,2213,2180,2230,2177,2139,2182,2159,2167,2127,2164,2237,2119,2156,2097,2236,2153
1688.5826771653544,1741,809,1678,1376,1291,1536,1385,1603,1795,1566,2101,1423,1997,1624,1463,2293,19198,19218,19146,19110,19255,8325,8521,9833,8171,7778,19048,19200,19357,18995,18969,7908,7785,8434,8318,7901,19098,19217,19035,19111,19074,18990,25327,29927,29649,27567,30233,24659,29334,28816,29368,29786,1586,1940,2440,157,0,0,0,0,119,0,461,480,0,0,0,0,357,83,250,69,368,15174,902,303,238,300,248,8391,36727,38632,39698,39179,38914,58166,59871,59738,58048,59207,41125,40535,38770,40710,39879,40661,38137,35603,39201,35521,38367,41503,41425,41095,43182,41764,27217,48249,49827,48308,48085,48240,48319,48644,47349,48127,48305,59061,58750,58138,58417,57956,60700,58825,53282,58606,59279,52578,58794,52863,53174,55435,54241,55010,55387,54606,54903,60859,59661,59650,60425,59106,59590,57581,41330,40744,41072,40955,40490,41259,41017,33031,32834,32846,32460,32294,32704,32415,42060,41773,41891,42429,42655,41976,33843,33856,33835,33783,33582,33669,34258,33605,54921,55039,55923,56499,56611,56253,55610,56640,56695,55750,55900,56556,57732,56110,57888,57100,56999,54510,56453,54803,55182,56562,55643,57026,57644,55559,54805,57967,1045,801,784,810,819,796,11442,988,10686,12335,1923,213,208,151,154,197,66,125,70,136,121,27488,28265,48774,28394,25662,31292,31489,30846,31333,27863,29210,28631,28590,29300,28839,29316,50456,52067,52043,55315,54607,5927,7692,7712,8401,7955,7505,56080,56648,55027,56611,56174,7294,8775,7233,7651,11835,7037,7517,5914,2600,8012,6133,16156,13969,13918,21402,15423,13661,9821,11306,10328,11522,9292,10855,10191,11003,10578,11901,10799,9675,10727,9246,9663,1744,2496,2837,4811,3470,3223,2755,2492,280,304,424,234,303,310,284,294,3510,3512,3568,3431,3452,3450,3584,3488,3521,3566,3501,3541,3514,3512,3530,3813,3812,3888,3832,3901,3831,3782,3835,3805,3824,3763,3814,3920,3748,3799,3716,3920,3804
1691.732283464567,862,102,814,542,515,748,547,775,956,828,1289,599,1114,805,655,1525,21182,21198,21138,21081,21258,9153,9343,10910,9087,8685,21024,21190,21383,20959,20924,8680,8658,9249,9379,8849,21073,21200,21018,21092,21063,20972,28728,33706,33382,31199,34035,28625,33131,32656,33137,33581,1121,1414,3104,0,31,259,301,201,533,333,1421,1452,257,173,323,537,0,0,0,0,0,14207,490,0,0,0,0,7531,33753,35502,36569,35998,35824,58159,60312,59667,58310,59387,36566,35907,34178,36137,35323,36024,33500,31257,34443,31109,33653,37106,37163,36796,39044,37513,24916,45973,47652,46028,45633,45919,45955,46390,45382,45837,46219,59100,58837,58708,58575,57823,60625,57892,52169,57639,58515,51662,57875,51750,52210,53278,51738,52794,53319,52288,52712,60963,59281,59678,60464,59490,59293,57553,36268,35565,35784,35815,35509,35982,35734,28217,28097,28075,27723,27552,27993,27687,36995,36671,36882,37415,37617,36870,28424,28521,28492,28420,28063,28342,28862,27980,53077,53431,54379,54900,54848,54595,52440,53783,53513,52756,52972,53669,55433,53777,55418,54670,54808,51386,53625,51984,52163,53778,53086,55438,55983,54408,53354,57035,3895,3454,3418,3471,3488,3436,10246,0,9891,11169,431,0,0,0,0,0,0,0,0,0,0,31274,31895,49615,32476,29439,35322,35536,34805,35371,31393,32947,32364,32251,33038,32464,33069,51079,52282,52181,55508,55265,7588,9666,9647,10507,10071,9599,56074,56650,55263,56640,56290,7272,8694,7261,7563,11666,7053,7509,5975,2941,8096,6183,16223,13983,13950,20353,15512,13634,7335,8422,7779,8713,6877,8110,7579,8151,7903,9236,8156,7291,7977,6790,7233,882,1891,2065,4165,2696,2528,2086,1693,0,0,0,0,0,0,0,0,5443,5443,5519,5340,5373,5372,5537,5404,5462,5516,5429,5478,5453,5446,5477,5858,5853,5964,5880,5968,5882,5823,5884,5848,5880,5794,5859,6000,5773,5837,5733,6003,5853
1694.8818897637796,388,0,353,130,161,378,132,353,526,502,873,195,624,378,258,1187,22409,22422,22375,22300,22501,9696,9870,11662,9729,9341,22250,22421,22647,22176,22131,9213,9284,9785,10155,9538,22299,22423,22250,22318,22300,22204,31319,36493,36128,33935,36839,31781,35955,35541,35940,36396,970,1254,3982,255,462,797,812,694,1110,899,2656,2693,753,637,992,1415,70,245,107,413,173,13310,469,177,155,143,199,6858,30398,31979,33017,32425,32332,58316,60788,59693,58605,59539,31665,31026,29375,31275,30482,31099,28665,26794,29507,26572,28769,32405,32594,32206,34579,32937,22559,43139,44871,43197,42647,43092,43104,43562,42837,43011,43601,59098,59034,59315,58876,57828,60552,56326,50613,55993,57140,50290,56326,50179,50741,50386,48561,49870,50534,49277,49830,61086,59008,59796,60595,59889,59167,57601,31043,30199,30339,30517,30362,30537,30285,23408,23361,23308,22986,22816,23289,22974,31746,31404,31652,32163,32349,31576,23051,23257,23221,23149,22638,23114,23519,22482,51371,51836,52911,53337,53085,52985,48927,50573,49978,49403,49738,50436,52833,51181,52635,51947,52354,48036,50449,48904,48923,50663,50297,53862,54259,53272,51913,56046,8157,7590,7538,7616,7639,7553,9923,154,9858,10836,0,235,236,288,274,258,306,255,313,240,256,34154,34590,50430,35593,32385,38303,38532,37742,38362,34007,35749,35179,34990,35838,35160,35881,51681,52626,52331,55700,55912,9147,11451,11418,12395,11997,11527,56146,56761,55656,56659,56457,7529,8907,7570,7765,11799,7348,7821,6320,3593,8494,6531,16527,14299,14457,19318,15921,14019,5128,5846,5511,6185,4762,5661,5262,5624,5549,6829,5794,5185,5537,4655,5095,406,1688,1683,3903,2319,2233,1806,1380,153,75,24,157,81,196,110,147,7716,7713,7810,7592,7637,7637,7828,7660,7744,7805,7696,7753,7733,7722,7765,8238,8226,8376,8261,8368,8271,8201,8267,8227,8272,8160,8236,8416,8134,8210,8087,8422,8240
1698.0314960629921,188,306,152,0,77,272,0,194,361,431,703,64,401,206,130,1113,22909,22919,22884,22795,23011,9977,10130,12097,10110,9748,22753,22921,23176,22673,22622,9536,9672,10068,10635,9969,22802,22915,22755,22815,22810,22713,33080,38289,37888,35758,38648,34043,37798,37450,37771,38227,995,1301,4814,737,1096,1476,1414,1340,1730,1553,3954,3995,1328,1231,1800,2421,392,658,429,1120,689,12468,663,678,538,525,664,6320,26701,28100,29076,28498,28467,58590,61198,59792,58860,59600,26568,26034,24499,26265,25496,26043,23768,22316,24548,22035,23863,27522,27826,27429,29872,28137,20132,39661,41381,39724,39054,39659,39680,40066,39586,39558,40319,59042,59295,59845,59250,57959,60471,53899,48413,53441,54909,48240,53916,47948,48543,46654,44643,46140,46919,45486,46157,61200,58844,59960,60760,60218,59199,57683,25867,24878,24976,25294,25252,25149,24898,18815,18831,18754,18457,18295,18791,18480,26527,26187,26417,26889,27067,26313,17959,18283,18238,18188,17551,18200,18453,17357,49841,50255,51527,51835,51381,51462,45209,47130,46242,45807,46318,46979,50012,48386,49631,49009,49689,44596,47039,45646,45587,47328,47357,52324,52515,52115,50468,54970,13338,12731,12663,12760,12789,12667,10347,1260,10436,11213,441,817,814,906,868,862,882,784,897,757,780,36099,36341,51105,37694,34448,40233,40473,39659,40302,35711,37622,37076,36811,37709,36940,37758,52150,53029,52456,55806,56444,10526,12961,12954,13980,13637,13182,56251,56925,56108,56630,56590,7785,9121,7871,7983,11920,7644,8154,6671,4271,8889,6893,16686,14534,15028,18291,16243,14415,3285,3692,3609,4040,3022,3610,3335,3528,3597,4753,3799,3424,3507,2916,3319,220,1726,1559,3835,2190,2178,1765,1394,591,399,358,554,416,729,482,585,10252,10246,10362,10110,10167,10170,10380,10180,10290,10355,10226,10290,10277,10265,10316,10868,10848,11041,10892,11016,10911,10834,10900,10858,10915,10777,10863,11081,10749,10832,10697,11092,10879
1701.1811023622047,142,823,91,23,126,292,21,172,332,473,648,73,326,168,142,1149,22783,22790,22765,22669,22890,10040,10164,12242,10258,9920,22633,22792,23069,22552,22495,9680,9846,10138,10826,10159,22684,22778,22636,22686,22693,22599,34082,39205,38776,36755,39575,35436,38763,38473,38735,39185,1070,1410,5386,1272,1756,2174,2019,2015,2299,2177,5142,5184,1854,1819,2569,3370,802,1100,833,1935,1346,11664,910,1343,990,955,1215,5861,22751,23959,24835,24306,24315,58924,61469,59939,59022,59530,21462,21094,19709,21277,20534,21035,18974,17947,19731,17634,19097,22611,23000,22603,25045,23255,17637,35533,37165,35600,34854,35594,35666,35890,35593,35464,36329,58938,59566,60211,59631,58198,60381,50452,45419,49839,51640,45346,50485,44908,45458,42065,39998,41589,42443,40910,41674,61287,58792,60130,60902,60421,59355,57766,20932,19821,19912,20358,20366,20027,19787,14614,14682,14587,14312,14166,14671,14374,21539,21217,21382,21803,21979,21285,13352,13785,13723,13718,13001,13776,13858,12805,48499,48704,50234,50417,49802,50055,41464,43615,42491,42128,42867,43462,47093,45495,46537,45976,46904,41229,43548,42329,42299,43924,44378,50854,50805,50916,49018,53807,18919,18353,18272,18381,18416,18255,11333,3062,11436,12129,1513,1624,1609,1731,1656,1685,1615,1470,1627,1438,1455,37184,37244,51564,38847,35673,41233,41480,40673,41308,36613,38679,38158,37822,38761,37919,38811,52409,53414,52530,55762,56778,11679,14150,14211,15218,14932,14496,56346,57093,56528,56533,56615,7812,9090,7930,7988,11762,7710,8255,6798,4736,9017,7031,16375,14360,15278,17269,16126,14465,1858,2032,2124,2346,1694,2020,1853,1927,2090,3055,2227,2047,1947,1607,1942,210,1839,1553,3780,2155,2201,1808,1558,1165,847,866,1051,879,1430,981,1166,12952,12942,13076,12796,12861,12869,13094,12865,13000,13064,12919,12988,12983,12973,13028,13643,13615,13852,13669,13808,13698,13617,13681,13635,13703,13540,13635,13890,13512,13600,13457,13905,13666
1704.3307086614172,154,1379,77,99,201,331,96,189,338,519,607,118,307,170,192,1173,22185,22190,22172,22074,22291,9935,10025,12142,10217,9884,22043,22189,22481,21963,21904,9680,9835,10043,10755,10137,22096,22167,22043,22082,22102,22012,34464,39434,38983,37089,39816,36072,39034,38782,39017,39457,1098,1463,5555,1725,2301,2807,2573,2632,2764,2693,6099,6143,2251,2305,3167,4119,1172,1462,1215,2696,1970,10882,1081,2030,1385,1279,1704,5430,18683,19695,20439,19989,20014,59261,61568,60115,59071,59327,16553,16384,15170,16496,15786,16262,14454,13821,15220,13512,14632,17844,18284,17893,20251,18462,15101,30840,32309,30905,30134,30965,31121,31121,30935,30806,31687,58813,59801,60375,59965,58524,60291,45934,41560,45151,47259,41528,45979,40996,41429,36708,34726,36305,37183,35639,36461,61341,58851,60280,60989,60478,59597,57835,16402,15211,15326,15875,15867,15352,15131,10935,11038,10933,10681,10558,11050,10779,16947,16655,16726,17088,17265,16661,9381,9895,9810,9865,9125,9961,9873,8958,47347,47216,49036,49110,48414,48793,37888,40219,38925,38555,39566,40071,44228,42646,43511,43002,44123,38107,40156,39103,39214,40626,41497,49487,49191,49683,47587,52586,24427,23964,23872,23985,24027,23828,12670,5284,12665,13391,2959,2540,2505,2643,2522,2602,2403,2207,2392,2179,2174,37566,37474,51780,39218,36191,41507,41758,40984,41587,36898,39104,38603,38207,39182,38284,39227,52432,53712,52549,55547,56872,12585,15010,15174,16107,15867,15442,56405,57234,56843,56381,56483,7459,8650,7592,7628,11141,7395,7953,6553,4828,8702,6795,15388,13559,14919,16252,15331,13914,857,889,1064,1132,779,912,829,836,1032,1755,1097,1055,870,720,964,270,1891,1542,3593,2082,2168,1806,1711,1754,1320,1431,1539,1366,2156,1502,1768,15695,15683,15831,15530,15600,15616,15850,15597,15754,15814,15657,15728,15731,15727,15782,16443,16406,16687,16469,16621,16511,16429,16487,16436,16515,16330,16430,16720,16305,16395,16249,16740,16477
1707.48031496063,161,1842,60,162,234,326,156,184,315,504,525,136,281,156,215,1111,21295,21298,21283,21189,21394,9721,9767,11852,10036,9676,21160,21292,21590,21085,21025,9567,9674,9831,10464,9940,21215,21262,21154,21185,21215,21130,34410,39215,38747,36968,39611,36129,38842,38604,38847,39278,1022,1392,5266,2011,2649,3332,3059,3148,3111,3071,6774,6821,2489,2645,3524,4589,1426,1690,1509,3291,2440,10111,1099,2636,1642,1401,2029,4987,14666,15483,16073,15721,15744,59562,61512,60308,59027,59026,12047,12075,11045,12109,11442,11908,10378,10077,11163,9803,10622,13401,13852,13475,15665,13943,12575,25756,27001,25812,25068,25930,26189,25941,25796,25751,26561,58713,59970,60348,60229,58918,60222,40422,36871,39481,41820,36823,40475,36259,36523,30777,29018,30475,31322,29862,30698,61372,59024,60405,61013,60415,59889,57902,12395,11184,11340,11957,11876,11257,11064,7850,7972,7866,7638,7542,7997,7762,12872,12619,12586,12885,13062,12568,6139,6687,6577,6698,5996,6818,6584,5877,46370,45841,47945,47945,47278,47700,34675,37140,35741,35292,36596,36995,41589,39997,40725,40260,41492,35390,37050,36128,36479,37620,38863,48263,47744,48454,46222,51371,29488,29159,29062,29170,29219,28981,14150,7667,13953,14813,4550,3470,3407,3549,3377,3516,3170,2922,3114,2905,2864,37456,37251,51781,39033,36182,41315,41565,40837,41396,36789,39123,38630,38188,39196,38262,39232,52251,53874,52527,55184,56732,13251,15567,15855,16682,16468,16040,56426,57339,57012,56213,56182,6677,7746,6809,6848,9990,6648,7187,5891,4489,7880,6130,13665,12061,13804,15245,13773,12651,258,236,401,380,237,260,233,223,384,844,389,421,245,209,356,314,1790,1440,3196,1887,1994,1674,1732,2282,1762,1981,1961,1816,2817,1981,2314,18355,18341,18501,18186,18256,18282,18521,18251,18424,18478,18313,18384,18394,18401,18449,19142,19098,19420,19170,19332,19222,19145,19195,19137,19226,19021,19123,19448,19001,19090,18945,19472,19188
