Wavelength (nm),HDPE,HDPE.01,HDPE.02,LDPE,LDPE.01,LDPE.02,LDPE.03,LDPE.04,PMMA,PMMA.01,PMMA.02,PVC,PVC.01,PVC.02,PA6,PA6.01,PA6.02,PA66,PA66.01,PA66.02,PC,PC.01,PC.02,ABS,ABS.01,ABS.02,PP,PP.01,PP.02,PET,PET.01,PET.02,PS,PS.01,PS.02,HDPE.26,HDPE.1,HDPE.2,HDPE.3,HDPE.4,HDPE.5,HDPE.6,HDPE.7,HDPE.8,HDPE.9,HDPE.10,HDPE.11,HDPE.15,HDPE.16,HDPE.17,HDPE.18,HDPE.19,LDPE.5,LDPE.6,LDPE.7,LDPE.8,LDPE.9,HDPE.20,HDPE.21,HDPE.22,HDPE.23,HDPE.24,LDPE.10,LDPE.11,LDPE.12,LDPE.13,LDPE.14,PMMA.3,PMMA.4,PMMA.5,PMMA.6,PMMA.7,PMMA.8,PMMA.9,PMMA.10,PMMA.11,PMMA.12,PMMA.13,PMMA.14,PMMA.15,PMMA.16,PMMA.17,PMMA.18,PMMA.19,PMMA.20,PMMA.21,PMMA.22,PMMA.23,PMMA.24,PMMA.25,PMMA.26,PMMA.27,PMMA.28,PMMA.29,PMMA.30,PMMA.31,PMMA.32,PMMA.33,PMMA.34,PMMA.35,PMMA.36,PMMA.37,PMMA.38,PMMA.39,PMMA.40,PMMA.41,PMMA.42,PMMA.43,PMMA.44,PMMA.45,PMMA.46,PMMA.47,PMMA.48,PMMA.49,PMMA.50,PMMA.51,PMMA.52,PMMA.53,PMMA.54,PMMA.55,PMMA.56,PMMA.57,PMMA.58,PMMA.59,PMMA.60,PMMA.61,PMMA.62,PMMA.63,PMMA.64,PMMA.65,PMMA.66,PMMA.67,PMMA.68,PMMA.69,PMMA.70,PMMA.71,PMMA.72,PMMA.73,PMMA.74,PMMA.75,PMMA.76,PMMA.77,PMMA.78,PMMA.79,PMMA.80,PMMA.81,PMMA.82,PMMA.83,PMMA.84,PMMA.85,PMMA.86,PMMA.87,PMMA.88,PMMA.89,PMMA.90,PMMA.91,PMMA.92,PMMA.93,PMMA.94,PMMA.95,PMMA.96,PMMA.97,PMMA.98,PMMA.99,PMMA.100,PMMA.101,PMMA.102,PMMA.103,PMMA.104,PMMA.105,PMMA.106,PMMA.107,PMMA.108,PMMA.109,PMMA.110,PMMA.111,PMMA.112,PMMA.113,PMMA.114,PVC.3,PVC.4,PVC.5,PVC.6,PVC.7,PVC.8,PVC.9,PVC.10,PVC.11,PVC.12,PVC.13,PVC.14,PVC.15,PVC.16,PVC.17,PVC.18,PVC.19,PVC.20,PVC.21,PVC.22,PVC.23,PVC.24,PVC.25,PVC.26,PVC.27,PVC.28,PVC.29,PVC.30,PVC.31,PVC.32,PVC.33,PVC.34,PVC.35,PVC.36,PVC.37,PVC.38,PVC.39,PVC.40,PVC.41,PVC.42,PVC.43,PVC.44,PVC.45,PVC.46,PVC.47,PVC.48,PVC.49,PVC.50,PVC.51,PVC.52,PVC.53,PVC.54,PVC.55,PVC.56,PVC.57,PVC.58,PVC.59,PVC.60,PVC.61,PVC.62,PVC.63,PVC.64,PVC.65,PVC.66,PVC.67,PVC.68,PVC.69,PA6.3,PA6.4,PA6.5,PA6.6,PA6.7,PA6.8,PA6.9,PA66.3,PA66.4,PA66.5,PA66.6,PA66.7,PA66.8,PA66.9,PA66.10,PA66.11,PA66.12,PA66.13,PA66.14,PA66.15,PA66.16,PA66.17,PA66.18,PA66.19,PC.3,PC.4,PC.5,PC.6,PC.7,PC.8,PC.9,PC.10,PC.11,PC.12,PC.13,ABS.3,ABS.4,PP.25,PP.3,PP.4,PP.5,PP.6,PP.7,PP.8,PP.9,PP.10,PP.11,PP.12,PP.13,PP.14,PP.15,PP.16,PP.17,PP.18,PP.19,PP.20,PP.21,PP.22,PP.23,PP.24,PET.3,PET.4,PET.5,PET.6,PET.7,PET.8,PET.9,PET.10,PET.11,PET.12,PET.13,PET.14,PET.15,PET.16,PET.17,PS.3,PS.4,PS.5,PS.6,PS.7,PS.8,PS.9,PS.10,PS.11,PS.12,PS.13,PS.14
1663.3858267716537,61625,61697,62235,60738,64969,61630,61228,56231,20196,19025,20511,42495,43939,49451,55888,52888,49908,63442,63585,64380,4793,4710,4747,16790,16305,15233,59901,60457,59367,755,478,371,16240,15621,18310,61312,61572,62253,61688,61564,61263,61765,61312,61745,61441,61778,61719,24850,24630,25990,28899,30950,64973,64041,63945,63892,64009,64185,64198,60574,64243,64143,63812,64029,63996,63056,63931,18387,19406,19707,19567,20294,20247,20004,21308,20352,21172,20398,20475,22524,25273,22603,22618,22802,23253,19876,21550,27518,25562,35005,39388,42378,39431,39624,19534,19330,19658,20065,19708,24569,23344,24429,23685,25634,17615,16380,18490,18413,19288,16016,13574,15576,13567,14223,24302,24596,24198,16871,23585,22145,20791,20820,21458,20758,14929,14835,15964,16169,17039,23675,23254,23229,23302,23172,24122,23197,23494,23972,23579,19371,19738,19222,19644,20056,19483,100,19262,19264,19526,43121,42017,43656,45515,53665,58579,48475,49923,46071,53023,17671,17383,18771,18172,18140,17830,18356,18630,18500,20457,37609,37421,35618,40771,49973,42609,41641,42152,42399,2818,39985,57376,61020,61271,59483,59342,60801,61250,61480,61320,60636,61245,61227,60912,55718,61667,61041,62143,57454,57586,55396,56646,57987,56176,51523,55147,54863,52611,54353,54518,55090,56132,58410,55642,53368,53657,52716,54852,54399,51169,51957,53266,50391,52846,52667,52602,53583,36312,52660,38323,48587,50651,28353,47363,43209,49227,54899,54518,54470,53249,52440,55803,52173,54060,52535,53420,51940,56351,54202,63668,63432,48564,49523,53124,64012,64883,59128,64983,54801,63611,64639,57413,64905,65297,63099,65324,58014,52648,48600,64261,64482,4707,4681,4698,4665,4723,4715,4679,4776,4684,4747,4719,17129,17245,4714,60036,59952,57260,64970,55401,56563,59683,58868,58235,58251,58943,57822,57681,56797,56529,56167,54077,44477,48774,43553,42087,44171,364,35,147,383,685,351,1149,746,18780,24316,41883,2308,2724,2744,2846,17554,17844,12792,11826,13034,14665,13990,22668,23681,18064,17484,16277
1666.5354330708662,60177,60359,60943,59677,64228,60899,60683,55382,16287,14982,16306,42093,43544,48596,55560,52774,49813,62089,62548,63297,2660,2612,2626,14206,13761,12754,59863,60401,59405,0,0,0,13904,13451,15752,59879,60209,60928,60306,60047,59950,60420,59834,60286,59997,60346,60235,25688,25406,26402,29567,30787,64402,63151,63026,62967,63109,63235,63270,59371,63326,63187,62872,63123,63095,61836,63018,14536,15816,14456,14343,14976,14924,14734,15878,15016,15786,15071,15134,17931,20852,17977,18163,17908,17185,15456,16281,22754,20128,34198,39764,41960,39480,39808,14303,14136,14400,14753,14455,19569,18337,19497,18662,20488,13021,12139,13441,13764,14237,12196,10100,11843,10062,10602,19539,19765,19331,13395,18531,16608,15391,15418,15984,15366,11115,11347,12385,12346,13233,18687,18445,18437,18375,18383,19021,18386,18181,19028,18583,14907,15125,14652,15044,15505,14933,100,14621,14750,14925,41996,41484,42663,44574,53287,57510,47368,48592,44546,52275,13930,13655,14852,14346,14351,14083,14499,14711,14593,16057,35972,35976,33047,39140,49190,41417,41537,41338,41772,874,39660,57036,59808,60069,58400,58367,59803,60202,60135,59948,59320,59937,59777,59847,54479,60549,59871,60869,55711,55860,53709,54905,56215,54436,49927,53449,53127,50981,52596,52814,53342,54396,56740,53870,51670,51942,51104,53090,52589,49471,50306,51511,48674,51090,50903,50820,51822,36594,51980,37907,48003,50723,28027,46491,41502,48738,54947,52946,52870,51673,50902,54285,50614,52443,50970,51863,50367,55857,54004,63349,63316,48386,49529,53079,63327,64149,56742,64331,54310,62422,63717,56031,64174,64984,62050,64880,57356,51760,48607,63353,63723,2610,2597,2600,2581,2619,2621,2598,2650,2602,2632,2628,14366,14441,2621,60074,59875,57099,65504,55188,56249,59504,58846,58051,58116,58878,57677,57349,56644,56431,55997,54357,44180,48353,43132,41601,43418,0,0,0,0,0,0,0,0,18203,23278,42888,654,878,890,883,14978,15212,10721,9635,11031,13007,11701,19553,20606,15936,14467,13368
1669.6850393700788,58697,59024,59603,58475,63127,60148,59963,54658,12606,11213,12352,42088,43131,47846,55126,52467,49569,60515,61418,61929,1169,1147,1147,11473,11063,10178,59490,59995,59101,1335,1611,1825,11371,11090,12983,58434,58829,59513,58892,58497,58642,59055,58366,58800,58546,58879,58706,26733,26488,27115,30348,30602,63704,62178,62042,61969,62133,62222,62278,58172,62341,62172,61863,62135,62131,60488,62029,10930,12400,9785,9700,10231,10181,10041,10984,10239,10928,10296,10344,13555,16499,13568,13890,13291,11772,11387,11621,18323,15048,33638,40221,41566,39882,40025,9658,9532,9731,10027,9782,14832,13648,14823,13984,15616,8993,8420,8950,9648,9718,8805,7035,8536,7010,7436,15056,15164,14731,10345,13819,11578,10531,10554,11042,10511,7710,8174,9128,8880,9700,13981,13943,13908,13751,13896,14214,13870,13181,14308,13885,10843,10906,10495,10837,11321,10749,100,10396,10638,10736,41302,41070,41643,43723,52785,56514,46693,47451,43083,51622,10451,10193,11194,10772,10815,10590,10895,11047,10948,11924,34984,34855,31000,37535,48384,40269,41507,40630,41361,0,39468,56944,58303,58614,57016,57145,58588,58900,58543,58352,57827,58415,58103,58513,53008,59105,58333,59258,53901,54046,51976,53065,54325,52602,48289,51670,51309,49276,50789,51040,51520,52613,54942,52028,49906,50163,49432,51250,50707,47712,48624,49693,46918,49271,49089,48956,49998,37238,51404,37646,47447,50743,28104,45966,40102,48351,55000,51307,51203,50044,49301,52703,48992,50770,49344,50225,48753,55237,53688,62883,62959,48177,49446,52910,62561,63192,54116,63476,53839,61074,62548,54923,63198,64508,60997,64226,56558,50946,48727,62258,62758,1146,1142,1137,1129,1149,1156,1144,1164,1148,1154,1163,11490,11509,1158,59763,59420,56516,65535,54633,55578,58893,58405,57477,57618,58398,57168,56574,56174,56065,55532,54415,44024,48006,42982,41342,42960,1625,1834,1801,1138,469,1367,14,623,18566,22765,44084,0,0,0,0,12190,12346,8528,7344,9020,11030,9287,16188,17255,13655,11406,10491
1672.8346456692914,57252,57752,58277,57084,61659,59310,58936,53969,9290,7871,8814,42470,42772,47337,54524,51891,49113,58769,60201,60335,294,288,284,8736,8361,7641,58602,59070,58270,4562,5068,5584,8772,8642,10137,57033,57486,58067,57508,57000,57383,57729,56981,57370,57165,57447,57205,27895,27717,28041,31138,30484,62939,61187,61065,60965,61150,61280,61349,57072,61412,61232,60849,61138,61179,59089,61031,7714,9285,5908,5849,6273,6230,6136,6855,6245,6828,6300,6331,9601,12405,9587,10003,9179,7282,7837,7719,14358,10536,33366,40718,41276,40587,40214,5812,5726,5864,6100,5903,10566,9482,10605,9842,11217,5661,5350,5249,6208,5952,5946,4482,5746,4497,4818,11022,10990,10600,7823,9647,7301,6447,6466,6870,6433,4862,5447,6299,5910,6585,9771,9926,9840,9631,9885,9924,9835,8769,10041,9697,7327,7256,6922,7197,7669,7114,100,6771,7088,7123,41133,40844,40744,43091,52215,55634,46463,46581,41762,51075,7365,7133,7937,7591,7668,7482,7689,7784,7708,8247,34709,34092,29591,36114,47575,39287,41490,40140,41165,122,39393,57069,56421,56817,55249,55549,57053,57262,56661,56492,56101,56631,56174,56808,51236,57247,56329,57252,52034,52160,50202,51143,52334,50687,46609,49821,49427,47506,48941,49202,49635,50790,53027,50126,48084,48334,47705,49344,48782,45914,46922,47837,45148,47414,47251,47041,48136,38117,50992,37484,47018,50743,28479,45797,39168,48097,55053,49607,49483,48370,47647,51061,47318,49057,47667,48520,47109,54485,53228,62221,62273,47870,49148,52552,61684,62059,51269,62451,53404,59639,61185,54164,61980,63813,59962,63383,55670,50282,48930,60973,61550,288,288,282,280,288,294,289,292,293,288,299,8651,8613,296,58925,58428,55346,64873,53583,54402,57695,57357,56342,56575,57324,56125,55185,55207,55226,54599,53989,44003,47789,43063,41286,42795,4989,5258,5266,3588,1921,4219,1008,2300,19700,22846,45300,229,24,7,153,9345,9414,6336,5114,7062,8832,6888,12720,13773,11278,8481,7782
1675.984251968504,55867,56553,56994,55458,59847,58303,57486,53209,6445,5074,5822,43174,42539,47169,53652,50959,48369,56888,58868,58586,0,0,0,6162,5829,5294,57051,57486,56758,9312,9965,10838,6271,6253,7383,55690,56189,56616,56179,55595,56176,56457,55701,56032,55884,56076,55767,29077,28934,29067,31836,30527,62151,60214,60136,59986,60196,60512,60579,56139,60636,60469,59860,60172,60275,57701,60056,5004,6571,2971,2936,3251,3218,3162,3655,3193,3648,3241,3258,6237,8744,6205,6668,5754,3876,4925,4655,10948,6755,33405,41204,41150,41509,40330,2906,2856,2941,3115,2966,6940,6004,7007,6382,7456,3103,2998,2494,3528,3086,3673,2507,3525,2565,2793,7569,7403,7092,5867,6168,3955,3313,3326,3639,3302,2665,3257,3973,3528,4010,6231,6531,6391,6174,6491,6329,6426,5165,6419,6188,4468,4304,4054,4254,4676,4168,100,3882,4218,4210,41508,40841,40091,42785,51656,54904,46626,46004,40641,50641,4778,4578,5193,4915,5014,4865,4994,5040,4987,5177,35105,33681,28869,35019,46791,38575,41428,39954,41159,1098,39408,57355,54082,54588,53025,53459,55089,55204,54438,54318,54073,54524,53947,54638,49094,54891,53782,54798,50085,50185,48359,49129,50238,48681,44861,47885,47468,45652,47033,47284,47671,48899,50987,48143,46189,46439,45904,47357,46819,44074,45183,45938,43364,45515,45384,45081,46234,39082,50779,37353,46804,50763,29017,45933,38805,47989,55098,47823,47695,46632,45918,49333,45573,47289,45922,46732,45417,53557,52578,61273,61152,47358,48485,51919,60647,60795,48214,61281,53011,58175,59670,53755,60515,62837,58921,62363,54745,49813,49159,59477,60052,0,0,0,0,0,0,0,0,0,0,0,6019,5935,0,57413,56774,53467,63371,51917,52600,55793,55554,54508,54837,55516,54410,53063,53589,53738,53051,52848,44097,47736,43314,41380,42893,9686,9862,9972,7039,4123,8206,2711,4637,21369,23523,46372,1185,830,793,1228,6628,6616,4291,3126,5233,6567,4668,9331,10335,8885,5854,5369
1679.1338582677165,54516,55382,55730,53553,57737,57040,55526,52270,4138,2892,3455,44088,42493,47379,52390,49586,47264,54896,57363,56754,248,244,257,3915,3633,3280,54740,55153,54467,15090,15779,17028,4037,4083,4895,54365,54900,55146,54877,54270,54974,55205,54490,54764,54678,54743,54371,30194,30011,30083,32371,30811,61350,59245,59237,59014,59255,59965,60009,55394,60053,59925,58873,59231,59407,56351,59083,2873,4328,1038,1020,1226,1206,1178,1466,1159,1468,1195,1200,3577,5656,3539,4001,3128,1596,2712,2436,8131,3807,33753,41634,41224,42540,40356,1000,977,1021,1135,1033,4065,3317,4140,3685,4446,1339,1365,754,1633,1177,1996,1128,1884,1213,1360,4776,4511,4303,4460,3473,1636,1213,1221,1436,1206,1149,1649,2192,1781,2056,3475,3844,3671,3482,3804,3539,3737,2502,3577,3463,2323,2122,1954,2083,2419,1997,100,1801,2093,2063,42366,41057,39774,42867,51195,54341,47079,45682,39763,50316,2751,2591,3030,2817,2921,2803,2881,2888,2856,2813,36040,33587,28811,34351,46075,38200,41285,40118,41305,2734,39480,57725,51221,51841,50290,50785,52598,52651,51823,51775,51669,52033,51371,51925,46526,51979,50650,51859,48003,48077,46388,46985,48004,46544,42991,45822,45395,43674,45019,45239,45585,46884,48786,46033,44177,44434,43982,45252,44790,42162,43360,43961,41533,43543,43455,43051,44258,39994,50776,37188,46863,50843,29579,46272,39042,48017,55130,45906,45796,44780,44070,47466,43714,45421,44063,44821,43627,52378,51679,59923,59497,46517,47317,50910,59392,59441,44970,59984,52658,56718,58040,53627,58791,61522,57808,61178,53833,49553,49344,57744,58221,245,239,252,249,245,235,238,248,230,250,228,3752,3644,233,55131,54385,50819,60945,49565,50099,53130,52912,51889,52310,52896,51937,50163,51221,51482,50795,50834,44275,47851,43663,41559,43198,15210,15161,15414,11128,6806,12906,4814,7234,23307,24729,47173,2688,2255,2195,3050,4223,4150,2540,1544,3608,4419,2779,6221,7134,6576,3653,3351
1682.283464566929,53117,54140,54412,51338,55388,55440,53020,51058,2390,1346,1740,45079,42677,47942,50619,47704,45739,52806,55623,54912,1004,990,1021,2125,1907,1709,51640,52049,51370,21332,21930,23539,2216,2282,2829,52968,53526,53597,53525,52946,53682,53883,53250,53481,53455,53364,52945,31184,30870,31004,32713,31385,60498,58210,58293,57968,58254,59604,59601,54796,59624,59561,57808,58247,58494,55021,58036,1349,2586,82,77,177,168,159,278,128,283,147,147,1672,3231,1639,2048,1334,363,1199,1002,5899,1729,34388,41974,41504,43569,40305,67,62,76,132,79,1987,1455,2053,1770,2238,333,399,0,486,189,878,317,795,393,475,2671,2363,2262,3532,1586,347,140,144,254,137,288,613,961,658,756,1548,1897,1724,1587,1860,1591,1802,811,1581,1559,900,721,625,694,919,622,509,529,722,689,43571,41449,39832,43343,50910,53944,47686,45521,39141,50090,1304,1190,1472,1320,1412,1323,1371,1355,1338,1192,37312,33755,29330,34161,45477,38186,41054,40633,41558,4812,39582,58100,47803,48521,47019,47481,49512,49550,48773,48813,48821,49102,48396,48631,43497,48484,46935,48420,45711,45765,44211,44656,45582,44218,40929,43570,43149,41510,42828,43003,43314,44670,46369,43732,41986,42256,41874,42969,42639,40124,41383,41849,39596,41440,41403,40906,42152,40745,50963,36932,47209,51014,30059,46682,39825,48150,55141,43786,43718,42743,42035,45384,41676,43380,42024,42724,41665,50855,50469,58049,57228,45224,45540,49434,57871,58023,41574,58566,52332,55275,56320,53652,56798,59830,56531,59835,52970,49480,49410,55747,56036,990,976,1007,997,992,969,973,1004,952,1006,954,1975,1867,964,52049,51250,47416,57583,46519,46882,49711,49427,48472,48973,49462,48688,46521,48075,48416,47803,47884,44501,48106,44044,41757,43637,21008,20657,21069,15473,9702,17878,7019,9742,25253,26330,47626,4557,4111,4030,5403,2287,2183,1202,488,2252,2570,1339,3588,4359,4464,1961,1797
1685.433070866142,51544,52685,52915,48795,52859,53435,49975,49502,1178,406,648,46007,43104,48766,48249,45281,43767,50628,53597,53123,2238,2205,2261,875,730,642,47798,48219,47517,27458,27843,29769,915,968,1299,51369,51937,51869,51998,51494,52168,52360,51831,52046,52077,51813,51365,32021,31500,31777,32883,32253,59502,56986,57165,56715,57061,59307,59233,54238,59230,59250,56530,57097,57399,53638,56784,413,1338,0,0,0,0,0,0,0,0,0,0,505,1505,487,790,328,0,329,239,4202,489,35270,42213,41976,44498,40221,0,0,0,0,0,682,383,728,589,819,0,0,109,0,0,246,0,196,25,56,1229,947,931,2978,462,0,0,0,0,0,0,95,250,98,93,421,663,527,457,635,445,593,27,416,438,155,49,10,36,142,0,0,0,57,36,44942,41942,40246,44162,50858,53692,48302,45388,38768,49938,410,348,495,403,468,408,438,415,408,284,38682,34124,30289,34436,45046,38510,40762,41450,41875,7110,39698,58405,43834,44615,43227,43556,45808,45882,45266,45400,45485,45697,44990,44761,40006,44427,42692,44497,43126,43172,41738,42074,42908,41636,38600,41060,40661,39094,40383,40506,40788,42169,43668,41167,39546,39830,39509,40442,40294,37889,39169,39530,37478,39134,39149,38582,39839,41274,51301,36553,47809,51285,30400,47025,41028,48337,55119,41384,41379,40440,39737,43004,39384,41081,39731,40367,39446,48896,48892,55550,54314,43383,43104,47429,56053,56560,38082,57028,52017,53832,54528,53672,54535,57755,54990,58347,52184,49544,49294,53477,53505,2207,2179,2233,2213,2209,2172,2177,2236,2139,2237,2149,760,675,2165,48212,47422,43346,53351,42838,43002,45613,45180,44319,44887,45292,44720,42253,44200,44579,44116,44040,44738,48450,44403,41916,44130,26540,25893,26460,19720,12564,22707,9067,11910,26982,28146,47713,6625,6206,6106,8049,922,824,350,0,1209,1169,412,1604,2175,2662,807,734
1688.5826771653544,49645,50850,51089,45917,50193,50979,46450,47554,440,0,105,46753,43757,49719,45243,42329,41355,48372,51263,51437,3915,3859,3942,181,112,88,43330,43776,43031,32932,33007,35183,180,205,359,49418,49984,49837,50145,49751,50278,50480,50059,50290,50371,49933,49481,32710,31948,32390,32944,33372,58222,55410,55676,55084,55506,58870,58708,53557,58676,58788,54868,55615,55943,52085,55159,0,541,618,618,524,530,532,464,605,455,584,590,0,454,0,150,0,260,0,0,2958,0,36337,42362,42603,45254,40166,626,620,618,566,622,64,0,86,45,115,214,40,886,43,425,0,69,0,0,0,376,196,221,2676,0,432,620,618,506,624,163,0,0,0,0,0,68,0,0,54,0,33,0,0,0,0,0,0,0,0,25,80,88,0,0,46276,42448,40951,45225,51062,53540,48793,45135,38606,49825,7,0,36,0,28,0,14,0,0,0,39919,34639,31520,35111,44825,39106,40467,42485,42223,9426,39826,58581,39366,40160,38969,39082,41514,41673,41310,41531,41650,41816,41143,40373,36091,39876,38024,40140,40174,40224,38895,39176,39923,38738,35940,38230,37864,36365,37612,37683,37942,39308,40621,38273,36795,37088,36821,37610,37678,35390,36641,36932,35103,36555,36618,36012,37247,41569,51736,36047,48586,51643,30603,47179,42470,48514,55051,38630,38704,37795,37109,40247,36773,38445,37115,37681,36892,46433,46919,52371,50779,40946,40034,44874,53940,55059,34577,55368,51696,52357,52676,53526,52018,55326,53106,56730,51485,49671,48960,50946,50672,3862,3820,3897,3864,3865,3814,3817,3910,3762,3909,3783,117,71,3805,43733,43017,38758,48381,38639,38569,40970,40324,39559,40184,40532,40157,37539,39715,40091,39842,39447,44953,48816,44708,41994,44600,31334,30501,31200,23576,15184,27051,10771,13605,28331,29970,47473,8749,8360,8243,10750,169,109,0,45,494,306,0,389,702,1274,173,151
1691.732283464567,47267,48478,48778,42706,47401,48044,42533,45192,83,23,0,47234,44581,50645,41630,38917,38556,46052,48639,49884,5992,5910,6023,0,0,0,38407,38886,38091,37312,37019,39368,0,0,0,46971,47522,47369,47814,47544,47869,48088,47760,48037,48161,47569,47142,33289,32305,32863,32985,34646,56486,53306,53630,52893,53404,58039,57780,52549,57718,57916,52644,53617,53929,50208,52983,15,125,1725,1721,1539,1549,1546,1459,1727,1440,1688,1702,29,0,46,0,190,871,79,122,2071,127,37517,42453,43338,45798,40205,1733,1712,1718,1619,1734,0,158,0,0,0,828,386,2091,463,1244,27,398,106,198,192,8,0,0,2503,52,1427,1782,1778,1556,1791,640,207,129,233,370,139,0,13,78,0,103,0,522,186,95,309,428,448,437,359,547,584,627,413,435,47386,42881,41845,46400,51503,53427,49053,44629,38599,49698,0,48,0,13,0,10,0,6,11,205,40832,35249,32846,36077,44839,39875,40243,43623,42580,11588,39975,58594,34501,35255,34342,34185,36720,36996,36949,37240,37351,37498,36885,35574,31833,34948,33073,35439,36809,36874,35632,35920,36586,35482,32911,35039,34716,33285,34469,34495,34736,36039,37183,35012,33693,33984,33771,34435,34731,32573,33745,34002,32409,33646,33748,33144,34317,41668,52207,35440,49433,52050,30717,47061,43946,48616,54922,35479,35637,34759,34105,37063,33796,35413,34128,34621,33947,43443,44557,48523,46711,37934,36430,41810,51565,53519,31155,53590,51356,50811,50782,53082,49280,52608,50833,55009,50868,49777,48403,48193,47617,5913,5858,5958,5910,5917,5854,5855,5983,5782,5981,5816,0,0,5843,38784,38198,33846,42860,34083,33746,35959,35073,34381,35058,35384,35179,32597,34801,35137,35138,34330,45122,49136,44945,41974,44982,35025,34235,35029,26825,17411,30664,12024,14810,29214,31601,46986,10811,10415,10278,13291,0,0,110,516,100,0,43,0,0,375,0,0
1694.8818897637796,44288,45446,45853,39176,44462,44626,38334,42412,0,354,202,47414,45501,51399,37515,35166,35464,43696,45793,48472,8408,8298,8441,230,283,290,33236,33749,32911,40287,39620,42063,305,299,154,43919,44440,44356,44880,44730,44828,45063,44800,45145,45304,44596,44219,33813,32681,33236,33106,35948,54119,50513,50855,49983,50591,56540,56188,51003,56100,56365,49702,50934,51184,47850,50098,342,0,3092,3082,2820,2831,2820,2753,3133,2724,3076,3102,437,23,464,188,716,1577,425,450,1441,711,38732,42533,44134,46130,40392,3095,3054,3075,2931,3108,327,682,309,297,313,1681,915,3463,1100,2233,218,859,414,506,526,0,217,120,2353,450,2746,3243,3239,2912,3258,1288,592,543,658,1071,667,322,412,529,329,581,350,1367,796,554,938,1163,1189,1174,1060,1386,1328,1430,1135,1174,48128,43177,42808,47546,52132,53277,49019,43771,38671,49498,279,380,273,326,273,331,277,313,324,740,41308,35916,34106,37199,45092,40702,40167,44745,42940,13469,40169,58439,29383,30048,29482,29039,31571,31974,32271,32607,32672,32827,32289,30518,27351,29801,28011,30517,33028,33116,31947,32301,32891,31867,29515,31484,31208,29852,30948,30941,31168,32357,33350,31383,30238,30513,30354,30915,31424,29418,30462,30718,29366,30387,30513,29952,31024,41637,52657,34788,50228,52455,30827,46641,45262,48590,54725,31926,32165,31321,30717,33442,30447,31967,30761,31177,30598,39964,41858,44093,42261,34435,32458,38338,48998,51940,27925,51708,50990,49163,48866,52260,46382,49701,48184,53223,50312,49786,47659,45287,44444,8302,8234,8355,8292,8306,8233,8231,8392,8143,8390,8190,313,354,8221,33571,33155,28824,37008,29360,28730,30786,29670,29009,29739,30079,29999,27652,29672,29938,30193,28960,45229,49350,45123,41856,45234,37387,36976,37827,29347,19148,33411,12794,15602,29625,32872,46358,12718,12246,12083,15499,327,397,595,1256,0,198,439,415,58,0,199,203
1698.031496062992,40644,41694,42237,35351,41322,40744,33966,39224,81,872,580,47309,46422,51873,33076,31241,32209,41343,42841,47192,11080,10941,11113,740,822,850,28034,28574,27716,41700,40707,43172,990,1005,713,40210,40688,40735,41274,41219,41105,41340,41109,41531,41719,40945,40643,34343,33181,33558,33390,37133,50975,46923,47233,46253,46955,54132,53704,48727,53594,53897,45947,47445,47586,44873,46403,862,69,4508,4490,4155,4166,4145,4123,4599,4085,4530,4566,1059,380,1084,560,1398,2169,902,855,981,1586,39905,42658,44950,46284,40756,4501,4437,4477,4291,4530,877,1396,846,785,882,2620,1530,4765,1806,3194,475,1332,831,823,910,221,698,439,2150,1026,4156,4774,4769,4344,4795,1987,1037,1145,1144,1960,1404,895,1029,1187,890,1258,935,2317,1635,1204,1733,2033,2051,2035,1932,2356,2139,2312,2001,2047,48429,43308,43724,48541,52869,53011,48673,42523,38742,49159,732,879,737,816,730,845,726,795,815,1442,41323,36613,35172,38345,45560,41475,40304,45742,43306,14989,40436,58140,24191,24735,24546,23845,26255,26772,27401,27751,27743,27930,27472,25385,22794,24621,23020,25523,28882,28994,27889,28358,28873,27933,25799,27607,27378,26110,27089,27065,27281,28310,29163,27434,26473,26715,26611,27090,27774,25945,26821,27103,25990,26798,26934,26454,27390,41562,53042,34169,50861,52800,31026,45947,46264,48409,54458,28015,28323,27521,26987,29426,26763,28141,27053,27388,26881,36098,38920,39247,37628,30607,28333,34616,46338,50328,24990,49752,50602,47402,46963,51055,43403,46726,45232,51419,49791,49638,46800,42317,41278,10947,10868,11006,10928,10951,10869,10866,11056,10766,11053,10822,937,1005,10858,28315,28086,23902,31057,24660,23730,25655,24360,23676,24465,24851,24843,22907,24553,24731,25207,23622,45276,49425,45262,41660,45343,38339,38733,39608,31110,20352,35265,13116,16115,29630,33678,45698,14403,13767,13565,17253,1025,1160,1337,2089,152,789,1061,1545,802,137,672,669
